0,0.0
0,0.0
0,-0.28749629855155945
1,-0.45899519324302673
1,-0.34484916925430303
1,-0.30830749869346624
2,-0.4704964756965637
2,-0.06834978610277176
2,-0.15019890666007996
3,-0.14624850451946259
3,-0.4461147785186767
3,-0.4461147785186767
4,-0.2658285200595855
4,-0.3158957660198212
4,-0.3231716752052307
5,-0.3227066695690155
5,-0.03319077193737029
5,-0.16026146709918976
6,-0.07653025537729263
6,-0.21507827937602997
6,-0.21507827937602997
7,-0.19929228723049164
7,-0.13034841418266296
7,-0.3037492334842682
8,-0.23520845174789431
8,0.21889372169971463
8,0.08846268802881241
9,-0.027776209637522697
9,-0.021255793049931526
9,-0.06188452616333961
10,-0.10324702411890031
10,-0.09901701658964156
10,-0.20841887593269345
11,-0.46593162417411804
11,0.23220421373844144
11,0.15096046030521393
12,0.04040637984871864
12,0.019451059401035305
12,-0.027143696323037144
13,-0.09343779832124709
13,-0.08484962582588197
13,-0.22176152467727664
14,-0.3035747706890106
14,0.18846036493778226
14,0.1796254813671112
15,0.07230038940906525
15,0.07509467750787735
15,0.061562620103359215
16,-0.01562410593032837
16,-0.04337041825056076
16,-0.292197048664093
17,-0.3496161699295044
17,-0.32736435532569885
17,0.19641512632369995
18,0.016436047852039337
18,0.03836312517523765
18,-0.003500179620459676
19,0.037892524152994156
19,-0.025881584733724594
19,-0.27260661125183105
20,-0.16114628314971924
20,-0.161767840385437
20,0.08168642222881316
21,0.0
21,0.02504097297787666
21,-0.015446266159415247
22,0.04139740020036697
22,-0.03421158343553543
22,-0.1788833886384964
23,-0.2282278537750244
23,0.24788758158683777
23,0.19650162756443024
24,0.16098545491695404
24,0.12923608720302582
24,-0.01200827769935131
25,0.0012905368348583581
25,-0.24021233618259433
25,-0.22178405523300174
26,-0.2595950663089752
26,-0.2595950663089752
26,0.11851967126131058
27,-0.04025087505578995
27,-0.07809802889823914
27,-0.07809802889823914
28,-0.16909891366958618
28,-0.18269214034080505
28,-0.2926389276981354
29,-0.24054057896137238
29,-0.24054057896137238
29,0.22859682142734528
30,-0.04076842591166497
30,0.005869143176823854
30,0.005869143176823854
31,-0.13562205433845523
31,-0.19707399606704715
31,-0.2968260645866394
